T	T_Z	T_Z	T_U	T_M	PWM
01:16:11	81.66434	81.95633	25.59893	83.5083	0.02
01:16:12	81.66434	81.95633	25.60198	83.5083	0.02
01:16:12	81.66434	81.94958	25.63555	83.53271	0.02
01:16:13	81.67392	81.94958	25.54094	83.56323	0.02
01:16:13	81.67392	81.94958	25.58061	83.55103	0.02
01:16:14	81.67392	81.93839	25.59587	83.59375	0.02
01:16:14	81.67392	81.93839	25.58672	83.63037	0.02
01:16:15	81.67392	81.93839	25.58672	83.63647	0.02
01:16:15	81.66949	81.93839	25.61724	83.63647	0.02
01:16:16	81.66949	81.93539	25.62944	83.69141	0.02
01:16:16	81.66949	81.93539	25.61113	83.69141	0.02
01:16:17	81.66141	81.93539	25.56841	83.69751	0.02
01:16:17	81.66141	81.93539	25.54094	83.72192	0.02
01:16:18	81.66141	81.94955	25.60808	83.72192	0.02
01:16:18	81.66141	81.94955	25.60198	83.72192	0.02
01:16:19	81.66141	81.94955	25.59893	83.73413	0.02
01:16:19	81.66141	81.94955	25.54704	83.75244	0.02
01:16:20	81.66141	81.95554	25.54399	83.75244	0.02
01:16:21	81.66507	81.95554	25.57146	83.78296	0.02
01:16:21	81.66507	81.95554	25.60808	83.77075	0.02
01:16:22	81.66507	81.95404	25.59587	83.78296	0.02
01:16:22	81.66507	81.95404	25.52263	83.78296	0.02
01:16:23	81.67023	81.95404	25.57146	83.78296	0.02
01:16:23	81.67023	81.95404	25.57756	83.78296	0.02
01:16:24	81.67023	81.95404	25.55315	83.81348	0.02
01:16:24	81.67023	81.95108	25.55925	83.79517	0.02
01:16:25	81.67023	81.95108	25.50432	83.78296	0.02
01:16:25	81.67392	81.95108	25.52873	83.77075	0.02
01:16:26	81.67392	81.94882	25.53789	83.75854	0.02
01:16:26	81.67392	81.94882	25.54094	83.77686	0.02
01:16:27	81.67026	81.94882	25.50737	83.74023	0.02
01:16:27	81.67026	81.96078	25.5501	83.75244	0.02
01:16:28	81.67026	81.96078	25.54094	83.71582	0.02
01:16:28	81.67026	81.96078	25.51042	83.70972	0.02
01:16:29	81.67319	81.96078	25.53789	83.69751	0.02
01:16:29	81.67319	81.96078	25.57146	83.69141	0.02
01:16:30	81.67319	81.95926	25.52263	83.69751	0.02
01:16:30	81.67319	81.95926	25.50127	83.6731	0.02
01:16:31	81.67615	81.95926	25.5501	83.66699	0.02
01:16:31	81.67615	81.93912	25.50737	83.64868	0.02
01:16:32	81.67615	81.93912	25.52263	83.64868	0.02
01:16:32	81.66949	81.93912	25.53789	83.63647	0.02
01:16:33	81.66949	81.93912	25.50737	83.60596	0.02
01:16:33	81.66949	81.93912	25.51653	83.61816	0.02
01:16:34	81.66949	81.94138	25.57146	83.59375	0.02
01:16:34	81.66135	81.94138	25.49516	83.57544	0.02
01:16:35	81.66135	81.94138	25.53179	83.58765	0.02
01:16:35	81.66135	81.91083	25.54399	83.57544	0.02
01:16:36	81.66135	81.91083	25.51347	83.59375	0.02
01:16:36	81.668	81.91083	25.50737	83.59375	0.02
01:16:37	81.668	81.91083	25.51042	83.61206	0.02
01:16:37	81.668	81.91156	25.52263	83.63037	0.02
01:16:38	81.668	81.91156	25.54399	83.66699	0.02
01:16:38	81.67911	81.91156	25.53179	83.6792	0.02
01:16:39	81.67911	81.91156	25.44938	83.6731	0.02
01:16:39	81.67911	81.95181	25.49821	83.69751	0.02
01:16:40	81.66064	81.95181	25.48296	83.70972	0.02
01:16:40	81.66064	81.95181	25.48296	83.71582	0.02
01:16:41	81.66064	81.95181	25.51958	83.75854	0.02
01:16:41	81.66064	81.95853	25.43107	83.74023	0.02
01:16:42	81.64584	81.95853	25.50432	83.72192	0.02
01:16:42	81.64584	81.95853	25.47075	83.77075	0.02
01:16:43	81.64584	81.95853	25.45244	83.75854	0.02
01:16:43	81.64584	81.95035	25.43107	83.78296	0.02
01:16:44	81.66656	81.95035	25.4799	83.78296	0.02
01:16:44	81.66656	81.95035	25.50432	83.75854	0.02
01:16:45	81.66656	81.93839	25.48906	83.79517	0.02
01:16:45	81.66656	81.93839	25.44328	83.79517	0.02
01:16:46	81.6821	81.93839	25.4738	83.78296	0.02
01:16:46	81.6821	81.93839	25.46464	83.79517	0.02
01:16:47	81.6821	81.93839	25.51958	83.80127	0.02
01:16:47	81.67618	81.9324	25.47685	83.79517	0.02
01:16:48	81.67618	81.9324	25.45244	83.79517	0.02
01:16:48	81.67618	81.9324	25.41276	83.78296	0.02
01:16:49	81.67618	81.93616	25.50737	83.77686	0.02
01:16:49	81.66653	81.93616	25.50127	83.78296	0.02
01:16:50	81.66653	81.93616	25.43107	83.77686	0.02
01:16:50	81.66653	81.93692	25.43718	83.77686	0.02
01:16:51	81.66653	81.93692	25.50737	83.74023	0.02
01:16:51	81.6658	81.93692	25.42802	83.75244	0.02
01:16:52	81.6658	81.93692	25.50737	83.73413	0.02
01:16:52	81.6658	81.93692	25.45244	83.72192	0.02
01:16:53	81.66287	81.93539	25.46159	83.70972	0.02
01:16:53	81.66287	81.93539	25.49821	83.69751	0.02
01:16:54	81.66287	81.93539	25.46159	83.69751	0.02
01:16:54	81.66287	81.93539	25.4738	83.70972	0.02
01:16:55	81.6636	81.94434	25.49821	83.6792	0.02
01:16:55	81.6636	81.94434	25.4677	83.64868	0.02
01:16:56	81.6636	81.94434	25.44938	83.6731	0.02
01:16:57	81.6636	81.94434	25.44328	83.64868	0.02
01:16:57	81.67545	81.95181	25.4799	83.63037	0.02
01:16:58	81.67545	81.95181	25.45244	83.61206	0.02
01:16:58	81.67545	81.95181	25.46159	83.61206	0.02
01:16:59	81.67545	81.94061	25.51653	83.57544	0.02
01:16:59	81.6673	81.94061	25.48906	83.57544	0.02
01:17:00	81.6673	81.94061	25.45244	83.56934	0.02
01:17:00	81.6673	81.94061	25.44938	83.56934	0.02
01:17:01	81.6673	81.92868	25.4738	83.57544	0.02
01:17:01	81.6525	81.92868	25.43413	83.57544	0.02
01:17:02	81.6525	81.92868	25.41887	83.58765	0.02
01:17:02	81.6525	81.92868	25.45549	83.61206	0.02
01:17:03	81.65619	81.93839	25.47075	83.63037	0.02
01:17:03	81.65619	81.93839	25.51042	83.66699	0.02
01:17:04	81.65619	81.93839	25.45244	83.6792	0.02
01:17:04	81.65619	81.93839	25.44938	83.72192	0.02
01:17:05	81.65619	81.94284	25.47075	83.69751	0.02
01:17:05	81.66135	81.94284	25.47075	83.70972	0.02
01:17:06	81.66135	81.94284	25.47075	83.73413	0.02
01:17:06	81.66135	81.94284	25.47075	83.73413	0.02
01:17:07	81.65695	81.94211	25.4799	83.72192	0.02
01:17:07	81.65695	81.94211	25.49821	83.72192	0.02
01:17:08	81.65695	81.94211	25.44023	83.71582	0.02
01:17:08	81.65695	81.94138	25.43718	83.74023	0.02
01:17:09	81.65103	81.94138	25.43413	83.74023	0.02
01:17:09	81.65103	81.94138	25.47685	83.72192	0.02
01:17:10	81.65103	81.94138	25.45244	83.73413	0.02
01:17:10	81.65323	81.94138	25.48906	83.72192	0.02
01:17:11	81.65323	81.94586	25.44328	83.71582	0.02
01:17:11	81.65323	81.94586	25.47685	83.73413	0.02
01:17:12	81.65323	81.94586	25.42802	83.74023	0.02
01:17:12	81.65695	81.94586	25.4738	83.75244	0.02
01:17:13	81.65695	81.94211	25.52873	83.74023	0.02
01:17:13	81.65695	81.94211	25.47685	83.72192	0.02
01:17:14	81.65695	81.94211	25.44938	83.72192	0.02
01:17:14	81.65768	81.93167	25.49821	83.71582	0.02
01:17:15	81.65768	81.93167	25.4677	83.71582	0.02
01:17:15	81.65768	81.93167	25.46159	83.69141	0.02
01:17:16	81.66138	81.93167	25.51958	83.70972	0.02
01:17:16	81.66138	81.93167	25.50737	83.6792	0.02
01:17:17	81.66138	81.93167	25.49516	83.6731	0.02
01:17:17	81.66138	81.93167	25.47075	83.66699	0.02
01:17:18	81.66138	81.93167	25.49211	83.63647	0.02
01:17:18	81.67172	81.93167	25.49821	83.64868	0.02
01:17:19	81.67172	81.93985	25.49821	83.63037	0.02
01:17:19	81.67172	81.93985	25.48906	83.63037	0.02
01:17:20	81.67538	81.93985	25.49821	83.61206	0.02
01:17:20	81.67538	81.9324	25.48296	83.61206	0.02
01:17:21	81.67538	81.9324	25.51653	83.59375	0.02
01:17:21	81.67538	81.9324	25.45854	83.58765	0.02
01:17:22	81.66281	81.9324	25.51042	83.59375	0.02
01:17:22	81.66281	81.92047	25.51042	83.56323	0.02
01:17:23	81.66281	81.92047	25.51653	83.55103	0.02
01:17:23	81.65988	81.92047	25.53484	83.55103	0.02
01:17:24	81.65988	81.92047	25.54704	83.56323	0.02
01:17:24	81.65988	81.9227	25.48296	83.53271	0.02
01:17:25	81.65988	81.9227	25.45854	83.53271	0.02
01:17:25	81.66064	81.9227	25.50432	83.52661	0.02
01:17:26	81.66064	81.9227	25.50737	83.53271	0.02
01:17:26	81.66064	81.9324	25.4677	83.53271	0.02
01:17:27	81.66064	81.9324	25.51042	83.54492	0.02
01:17:27	81.66507	81.9324	25.53484	83.58765	0.02
01:17:28	81.66507	81.92123	25.49211	83.57544	0.02
01:17:28	81.66507	81.92123	25.50432	83.57544	0.02
01:17:29	81.67099	81.92123	25.55315	83.61816	0.02
01:17:29	81.67099	81.92123	25.51347	83.63647	0.02
01:17:30	81.67099	81.92123	25.51042	83.63037	0.02
01:17:30	81.67099	81.91599	25.54094	83.66699	0.02
01:17:31	81.67099	81.91599	25.54094	83.6792	0.02
01:17:31	81.6673	81.91599	25.50432	83.65479	0.02
01:17:32	81.6673	81.91599	25.51347	83.69141	0.02
01:17:33	81.6673	81.92719	25.51958	83.70972	0.02
01:17:33	81.66434	81.92719	25.53789	83.71582	0.02
01:17:34	81.66434	81.92719	25.54704	83.73413	0.02
01:17:34	81.66434	81.92868	25.51042	83.69751	0.02
01:17:35	81.66434	81.92868	25.56841	83.72192	0.02
01:17:35	81.66208	81.92868	25.49211	83.71582	0.02
01:17:36	81.66208	81.92868	25.53789	83.74023	0.02
01:17:36	81.66208	81.93539	25.52263	83.6792	0.02
01:17:37	81.66357	81.93539	25.53179	83.70972	0.02
01:17:37	81.66357	81.93539	25.60198	83.72192	0.02
01:17:38	81.66357	81.93539	25.54399	83.75244	0.02
01:17:38	81.66357	81.94736	25.51958	83.71582	0.02
01:17:39	81.66208	81.94736	25.52873	83.71582	0.02
01:17:39	81.66208	81.94736	25.50127	83.71582	0.02
01:17:40	81.66208	81.94736	25.54094	83.70972	0.02
01:17:40	81.66208	81.9324	25.56841	83.69141	0.02
01:17:41	81.66507	81.9324	25.50432	83.6792	0.02
01:17:41	81.66507	81.9324	25.5501	83.66699	0.02
01:17:42	81.66507	81.9205	25.57756	83.6731	0.02
01:17:42	81.66803	81.9205	25.58061	83.64868	0.02
01:17:43	81.66803	81.9205	25.54399	83.64868	0.02
01:17:43	81.66803	81.9205	25.60198	83.63647	0.02
01:17:44	81.66803	81.9205	25.54094	83.63037	0.02
01:17:44	81.66803	81.9324	25.57451	83.61816	0.02
01:17:45	81.67471	81.9324	25.5623	83.61206	0.02
01:17:45	81.67471	81.9324	25.53179	83.61816	0.02
01:17:46	81.67471	81.9324	25.60198	83.58765	0.02
01:17:46	81.67691	81.91824	25.65081	83.59375	0.02
01:17:47	81.67691	81.91824	25.63555	83.56323	0.02
01:17:47	81.67691	81.91824	25.58672	83.57544	0.02
01:17:48	81.67691	81.89737	25.61113	83.56323	0.02
01:17:48	81.67319	81.89737	25.66912	83.54492	0.02
01:17:49	81.67319	81.89737	25.64775	83.53271	0.02
01:17:49	81.67319	81.89737	25.62334	83.54492	0.02
01:17:50	81.67319	81.89737	25.65386	83.5144	0.02
01:17:50	81.67691	81.92123	25.60198	83.52661	0.02
01:17:51	81.67691	81.92123	25.62029	83.5144	0.02
01:17:51	81.67691	81.92123	25.57756	83.5083	0.02
01:17:52	81.67691	81.93393	25.64775	83.5083	0.02
01:17:52	81.67392	81.93393	25.61724	83.5083	0.02
01:17:53	81.67392	81.93393	25.64775	83.5083	0.02
01:17:53	81.67392	81.93393	25.6325	83.5022	0.02
01:17:54	81.67392	81.92346	25.60198	83.48999	0.02
01:17:54	81.66507	81.92346	25.61113	83.5083	0.02
01:17:55	81.66507	81.92346	25.62334	83.54492	0.02
01:17:55	81.66507	81.92346	25.62944	83.56323	0.02
01:17:56	81.65396	81.92197	25.57146	83.56323	0.02
01:17:56	81.65396	81.92197	25.60808	83.59375	0.02
01:17:57	81.65396	81.92197	25.62029	83.57544	0.02
01:17:57	81.65396	81.92197	25.56841	83.58765	0.02
01:17:58	81.66211	81.9205	25.60198	83.58765	0.02
01:17:58	81.66211	81.9205	25.62334	83.61206	0.02
01:17:59	81.66211	81.9205	25.58977	83.59375	0.02
01:17:59	81.66211	81.9205	25.64775	83.63647	0.02
01:18:00	81.68503	81.90408	25.70574	83.59375	0.02
01:18:00	81.68503	81.90408	25.58977	83.60596	0.02
01:18:01	81.68503	81.90408	25.61419	83.61816	0.02
01:18:01	81.68503	81.90408	25.6325	83.61816	0.02
01:18:02	81.6843	81.90558	25.60198	83.63647	0.02
01:18:02	81.6843	81.90558	25.62944	83.65479	0.02
01:18:03	81.6843	81.90558	25.66912	83.63037	0.02
01:18:03	81.66876	81.90558	25.66912	83.63037	0.02
01:18:04	81.66876	81.92123	25.68438	83.61816	0.02
01:18:04	81.66876	81.92123	25.62029	83.61816	0.02
01:18:05	81.66876	81.92123	25.62639	83.63647	0.02
01:18:06	81.65842	81.92123	25.69964	83.61816	0.02
01:18:06	81.65842	81.90857	25.67827	83.63037	0.02
01:18:07	81.65842	81.90857	25.69964	83.60596	0.02
01:18:07	81.65842	81.90857	25.66302	83.61206	0.02
01:18:08	81.66138	81.89963	25.70269	83.59375	0.02
01:18:08	81.66138	81.89963	25.67217	83.63647	0.02
01:18:09	81.66138	81.89963	25.65386	83.58765	0.02
01:18:09	81.66876	81.89963	25.62029	83.57544	0.02
01:18:10	81.66876	81.89963	25.6325	83.58765	0.02
01:18:10	81.66876	81.92123	25.64775	83.55103	0.02
01:18:11	81.66876	81.92123	25.67827	83.54492	0.02
01:18:11	81.66876	81.92123	25.68438	83.56323	0.02
01:18:12	81.6658	81.92123	25.68133	83.54492	0.02
01:18:12	81.6658	81.93317	25.67522	83.5144	0.02
01:18:13	81.6658	81.93317	25.64775	83.5144	0.02
01:18:13	81.6525	81.93317	25.65691	83.53271	0.02
01:18:14	81.6525	81.91675	25.65386	83.5022	0.02
01:18:14	81.6525	81.91675	25.65691	83.5083	0.02
01:18:15	81.6525	81.91675	25.67217	83.48389	0.02
01:18:15	81.65176	81.91675	25.66607	83.48999	0.02
01:18:16	81.65176	81.92569	25.73016	83.47168	0.02
01:18:16	81.65176	81.92569	25.69964	83.48389	0.02
01:18:17	81.65176	81.92569	25.67522	83.44116	0.02
01:18:17	81.66208	81.92569	25.62944	83.47168	0.02
01:18:18	81.66208	81.92642	25.62334	83.48999	0.02
01:18:18	81.66208	81.92642	25.68438	83.48389	0.02
01:18:19	81.66357	81.92642	25.65081	83.52661	0.02
01:18:19	81.66357	81.92642	25.66912	83.5083	0.02
01:18:20	81.66357	81.9108	25.71184	83.56934	0.02
01:18:20	81.66357	81.9108	25.7149	83.56323	0.02
01:18:21	81.66208	81.9108	25.66302	83.59375	0.02
01:18:21	81.66208	81.90262	25.721	83.61816	0.02
01:18:22	81.66208	81.90262	25.65691	83.63647	0.02
01:18:22	81.66208	81.90262	25.70269	83.63037	0.02
01:18:23	81.6658	81.90262	25.66912	83.66699	0.02
01:18:23	81.6658	81.90262	25.71184	83.6731	0.02
01:18:24	81.6658	81.9205	25.69353	83.69141	0.02
01:18:24	81.6658	81.9205	25.69048	83.70972	0.02
01:18:25	81.66879	81.9205	25.71184	83.71582	0.02
01:18:25	81.66879	81.9205	25.71184	83.6792	0.02
01:18:26	81.66879	81.93393	25.69964	83.6792	0.02
01:18:26	81.6658	81.93393	25.63555	83.70972	0.02
01:18:27	81.6658	81.93393	25.65996	83.73413	0.02
01:18:27	81.6658	81.92795	25.65691	83.69751	0.02
01:18:28	81.6658	81.92795	25.66912	83.72192	0.02
01:18:28	81.6658	81.92795	25.72405	83.70972	0.02
01:18:29	81.66803	81.92795	25.70879	83.69751	0.02
01:18:29	81.66803	81.92346	25.65996	83.69751	0.02
01:18:30	81.66803	81.92346	25.70269	83.71582	0.02
01:18:30	81.67319	81.92346	25.66302	83.69751	0.02
01:18:31	81.67319	81.92346	25.721	83.69141	0.02
01:18:31	81.67319	81.92496	25.67217	83.6731	0.02
01:18:32	81.66061	81.92496	25.68133	83.66699	0.02
01:18:32	81.66061	81.92496	25.69353	83.66699	0.02
01:18:33	81.66061	81.92496	25.73016	83.64868	0.02
01:18:33	81.66061	81.92795	25.73016	83.65479	0.02
01:18:34	81.66434	81.92795	25.73626	83.63037	0.02
01:18:34	81.66434	81.92795	25.721	83.61816	0.02
01:18:35	81.66434	81.92197	25.74847	83.61206	0.02
01:18:35	81.66434	81.92197	25.74847	83.61816	0.02
01:18:36	81.68283	81.92197	25.72405	83.57544	0.02
01:18:36	81.68283	81.92197	25.70879	83.58765	0.02
01:18:37	81.68283	81.92123	25.73016	83.59375	0.02
01:18:37	81.68283	81.92123	25.73321	83.56934	0.02
01:18:38	81.67395	81.92123	25.75152	83.54492	0.02
01:18:38	81.67395	81.92123	25.77898	83.54492	0.02
01:18:39	81.67395	81.91678	25.72405	83.53271	0.02
01:18:39	81.67026	81.91678	25.76373	83.55103	0.02
01:18:40	81.67026	81.91678	25.73321	83.54492	0.02
01:18:40	81.67026	81.90408	25.68438	83.53271	0.02
01:18:41	81.67026	81.90408	25.73016	83.56934	0.02
01:18:42	81.67026	81.90408	25.70269	83.56934	0.02
01:18:42	81.66876	81.90408	25.73931	83.58765	0.02
01:18:43	81.66876	81.90408	25.74236	83.61816	0.02
01:18:43	81.66876	81.90485	25.74541	83.64868	0.02
01:18:44	81.66135	81.90485	25.72405	83.64868	0.02
01:18:44	81.66135	81.90485	25.73321	83.6792	0.02
01:18:45	81.66135	81.91452	25.74847	83.70972	0.02
01:18:45	81.66135	81.91452	25.72405	83.72192	0.02
01:18:46	81.65768	81.91452	25.69353	83.70972	0.02
01:18:46	81.65768	81.91452	25.76373	83.73413	0.02
01:18:47	81.65768	81.91153	25.71184	83.73413	0.02
01:18:47	81.65622	81.91153	25.73931	83.75244	0.02
01:18:48	81.65622	81.91153	25.73016	83.74023	0.02
01:18:48	81.65622	81.91153	25.75457	83.75244	0.02
01:18:49	81.65622	81.91153	25.73321	83.77075	0.02
01:18:49	81.66214	81.90781	25.76067	83.75854	0.02
01:18:50	81.66214	81.90781	25.75762	83.75244	0.02
01:18:50	81.66214	81.90781	25.8034	83.77075	0.02
01:18:51	81.66214	81.90335	25.75457	83.77075	0.02
01:18:51	81.66879	81.90335	25.76067	83.79517	0.02
01:18:52	81.66879	81.90335	25.73016	83.78296	0.02
01:18:52	81.66879	81.90335	25.76983	83.79517	0.02
01:18:53	81.67545	81.89664	25.79119	83.78296	0.02
01:18:53	81.67545	81.89664	25.78204	83.77686	0.02
01:18:54	81.67545	81.89664	25.73321	83.77075	0.02
01:18:54	81.67545	81.89664	25.77898	83.77686	0.02
01:18:55	81.67545	81.90335	25.73626	83.78296	0.02
01:18:55	81.67838	81.90335	25.7973	83.77075	0.02
01:18:56	81.67838	81.90335	25.80035	83.75854	0.02
01:18:56	81.67838	81.90335	25.75152	83.75244	0.02
01:18:57	81.67099	81.91229	25.78814	83.74023	0.02
01:18:57	81.67099	81.91229	25.76373	83.73413	0.02
01:18:58	81.67099	81.91229	25.7973	83.71582	0.02
01:18:58	81.67099	81.91229	25.82781	83.70972	0.02
01:18:59	81.65622	81.90854	25.82171	83.72192	0.02
01:18:59	81.65622	81.90854	25.80035	83.6792	0.02
01:19:00	81.65622	81.90854	25.8034	83.66699	0.02
01:19:00	81.65176	81.9108	25.83087	83.66699	0.02
01:19:01	81.65176	81.9108	25.76983	83.61206	0.02
01:19:01	81.65176	81.9108	25.8095	83.63647	0.02
01:19:02	81.65176	81.9108	25.82781	83.60596	0.02
01:19:02	81.65842	81.9108	25.8797	83.61206	0.02
01:19:03	81.65842	81.91971	25.86139	83.61816	0.02
01:19:03	81.65842	81.91971	25.82476	83.59375	0.02
01:19:04	81.65842	81.91971	25.84307	83.57544	0.02
01:19:04	81.65543	81.91302	25.86139	83.56934	0.02
01:19:05	81.65543	81.91302	25.81561	83.56323	0.02
01:19:05	81.65543	81.91302	25.82171	83.59375	0.02
01:19:06	81.65469	81.91302	25.84307	83.57544	0.02
01:19:06	81.65469	81.90485	25.84918	83.57544	0.02
01:19:07	81.65469	81.90485	25.81561	83.56934	0.02
01:19:07	81.65469	81.90485	25.86139	83.61816	0.02
01:19:08	81.67099	81.90485	25.79424	83.64868	0.02
01:19:08	81.67099	81.90189	25.82171	83.63647	0.02
01:19:09	81.67099	81.90189	25.82476	83.65479	0.02
01:19:09	81.67099	81.90189	25.7973	83.69141	0.02
01:19:10	81.66879	81.90189	25.86444	83.69751	0.02
01:19:10	81.66879	81.90189	25.86444	83.74023	0.02
01:19:11	81.66879	81.90189	25.86139	83.75244	0.02
01:19:11	81.66879	81.90189	25.86139	83.75244	0.02
01:19:12	81.65549	81.90561	25.91022	83.78296	0.02
01:19:12	81.65549	81.90561	25.82476	83.77075	0.02
01:19:13	81.65549	81.90561	25.86139	83.77075	0.02
01:19:13	81.66214	81.90561	25.83392	83.75854	0.02
01:19:14	81.66214	81.92203	25.87054	83.77075	0.02
01:19:14	81.66214	81.92203	25.86139	83.75244	0.02
01:19:15	81.66214	81.92203	25.81866	83.77075	0.02
01:19:15	81.66434	81.92203	25.87359	83.78296	0.02
01:19:16	81.66434	81.91904	25.81561	83.77075	0.02
01:19:16	81.66434	81.91904	25.86749	83.75854	0.02
01:19:17	81.66434	81.91904	25.87054	83.77686	0.02
01:19:18	81.67099	81.91904	25.84002	83.75244	0.02
01:19:18	81.67099	81.90781	25.83087	83.78296	0.02
01:19:19	81.67099	81.90781	25.89495	83.77075	0.02
01:19:19	81.66064	81.90781	25.84307	83.75244	0.02
01:19:20	81.66064	81.90781	25.85223	83.77075	0.02
01:19:20	81.66064	81.91452	25.83392	83.75854	0.02
01:19:21	81.66064	81.91452	25.86749	83.75244	0.02
01:19:21	81.65323	81.91452	25.8919	83.75244	0.02
01:19:22	81.65323	81.91379	25.83392	83.77075	0.02
01:19:22	81.65323	81.91379	25.81866	83.75854	0.02
01:19:23	81.65323	81.91379	25.85223	83.73413	0.02
01:19:23	81.66284	81.91379	25.85833	83.75244	0.02
01:19:24	81.66284	81.90558	25.90106	83.72192	0.02
01:19:24	81.66284	81.90558	25.89495	83.73413	0.02
01:19:25	81.66284	81.90558	25.88275	83.69751	0.02
01:19:25	81.66208	81.90558	25.8919	83.6792	0.02
01:19:26	81.66208	81.90558	25.90106	83.69751	0.02
01:19:26	81.66208	81.89145	25.84918	83.6792	0.02
01:19:27	81.65988	81.89145	25.87359	83.66699	0.02
01:19:27	81.65988	81.89145	25.8858	83.6792	0.02
01:19:28	81.65988	81.88324	25.87359	83.65479	0.02
01:19:28	81.65988	81.88324	25.90106	83.63037	0.02
01:19:29	81.66806	81.88324	25.89495	83.63037	0.02
01:19:29	81.66806	81.88324	25.91022	83.60596	0.02
01:19:30	81.66806	81.88992	25.87664	83.60596	0.02
01:19:30	81.66806	81.88992	25.86749	83.58765	0.02
01:19:31	81.67471	81.88992	25.8797	83.59375	0.02
01:19:31	81.67471	81.88992	25.89495	83.56934	0.02
01:19:32	81.67471	81.88174	25.8797	83.56934	0.02
01:19:32	81.65988	81.88174	25.87359	83.55103	0.02
01:19:33	81.65988	81.88174	25.87664	83.55103	0.02
01:19:33	81.65988	81.88174	25.86749	83.58765	0.02
01:19:34	81.65988	81.88397	25.90716	83.56934	0.02
01:19:34	81.6636	81.88397	25.90106	83.59375	0.02
01:19:35	81.6636	81.88397	25.91327	83.56934	0.02
01:19:35	81.6636	81.90707	25.87664	83.60596	0.02
01:19:36	81.6636	81.90707	25.93768	83.63037	0.02
01:19:36	81.66876	81.90707	25.90716	83.63037	0.02
01:19:37	81.66876	81.90707	25.87054	83.6731	0.02
01:19:37	81.66876	81.89664	25.89801	83.65479	0.02
01:19:38	81.66876	81.89664	25.92547	83.70972	0.02
01:19:38	81.65915	81.89664	25.92547	83.70972	0.02
01:19:39	81.65915	81.89664	25.90716	83.70972	0.02
01:19:39	81.65915	81.88547	25.82476	83.75244	0.02
01:19:40	81.66214	81.88547	25.86444	83.72192	0.02
01:19:40	81.66214	81.88547	25.89495	83.75854	0.02
01:19:41	81.66214	81.90558	25.94073	83.78296	0.02
01:19:41	81.66214	81.90558	25.86749	83.77686	0.02
01:19:42	81.66876	81.90558	25.95904	83.77686	0.02
01:19:42	81.66876	81.90558	25.91632	83.78296	0.02
01:19:43	81.66876	81.90558	25.92547	83.79517	0.02
01:19:43	81.66876	81.90482	25.87359	83.77686	0.02
01:19:44	81.66949	81.90482	25.91022	83.78296	0.02
01:19:44	81.66949	81.90482	25.88275	83.78296	0.02
01:19:45	81.66949	81.87799	25.92547	83.77686	0.02
01:19:45	81.66061	81.87799	25.90106	83.77075	0.02
01:19:46	81.66061	81.87799	25.8919	83.75244	0.02
01:19:46	81.66061	81.87799	25.86444	83.74023	0.02
01:19:47	81.66061	81.90634	25.93463	83.74023	0.02
01:19:47	81.65988	81.90634	25.87664	83.72192	0.02
01:19:48	81.65988	81.90634	25.8919	83.72192	0.02
01:19:48	81.65988	81.90634	25.91022	83.71582	0.02
01:19:49	81.65988	81.89371	25.91327	83.69751	0.02
01:19:49	81.66214	81.89371	25.86444	83.69141	0.02
01:19:50	81.66214	81.89371	25.90716	83.6731	0.02
01:19:50	81.66214	81.87955	25.90106	83.66699	0.02
01:19:51	81.66214	81.87955	25.91022	83.64868	0.02
01:19:51	81.66214	81.87955	25.89801	83.63037	0.02
01:19:52	81.65768	81.87955	25.91937	83.63037	0.02
01:19:52	81.65768	81.89664	25.87054	83.60596	0.02
01:19:53	81.65768	81.89664	25.8858	83.60596	0.02
01:19:54	81.65027	81.89664	25.92242	83.56323	0.02
01:19:54	81.65027	81.89664	25.92547	83.56934	0.02
01:19:55	81.65027	81.89664	25.89801	83.56323	0.02
01:19:55	81.65027	81.86386	25.91937	83.56934	0.02
01:19:56	81.65622	81.86386	25.88275	83.54492	0.02
01:19:56	81.65622	81.86386	25.87359	83.56323	0.02
01:19:57	81.65622	81.86386	25.87054	83.58765	0.02
